address	ida_name_navigation_only	catalog_source	code_origin	module_candidate	candidate_confidence	assignment_basis	assembly_direct_callers_address_count	assembly_direct_callees_address_count	follow_up_module	manual_review_scope	review_status
0x0040AB50	sub_40AB50	ida_export_catalog	game	runtime_platform	confirmed_boundary	manual_critical_abi_seed;manual_top_level_seed	0x0040A0D0:4	0x0040CF10:1;0x0040DD20:1;0x0040DD30:1;0x0040F340:3;0x00416D30:1;0x004351F0:3;0x00437AE0:1;0x00437DF0:3;0x00437E20:1;0x00451A90:1;0x00451AE0:1;0x00485710:1;0x00485740:1	runtime_platform	critical_abi;top_level_direct	manual_reviewed_existing_assembly_evidence
0x0040AD10	sub_40AD10	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_b6_closure_ownership_review	0x00431C50:1	0x00401B70:1;0x00401E50:1;0x00426820:1;0x00438380:1;0x004384B0:1;0x00485330:4;0x00487C10:2;0x004885A0:1	world_map	module_candidate_manual;b6_closure_transfer	manual_reviewed_current_assembly
0x0040AE20	sub_40AE20	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00405500:3;0x00406960:1;0x0040D610:1;0x0040D790:1;0x0040F6D0:1;0x004120B0:3;0x00427920:5;0x0042DAF0:5;0x0042E5A0:1;0x00448360:1		world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040AEC0	sub_40AEC0	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00405430:2;0x00405500:1;0x00406960:1;0x0040D790:1;0x0040F280:1;0x004120B0:3;0x00427920:1;0x0042DAF0:4		world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040AF70	sub_40AF70	ida_export_catalog	game	story_scene	confirmed_boundary	manual_module_assembly_review	0x00427920:1	0x0040AFF0:1;0x0040BB20:1;0x00487C10:2;0x004885A0:1	story_scene	module_candidate_manual	manual_reviewed_current_assembly
0x0040AFF0	sub_40AFF0	ida_export_catalog	game	story_scene	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0040AF70:1;0x00427920:1;0x00469D20:3	0x0040B7F0:1;0x0040C0D0:1;0x004321E0:2;0x0044A240:4;0x00487C10:4;0x004885A0:1	story_scene	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040B7F0	sub_40B7F0	ida_export_catalog	game	story_scene	confirmed_boundary	manual_module_assembly_review	0x0040AFF0:1	0x0040BAA0:3;0x00430BE0:1;0x0044A240:3;0x00476DB0:1;0x004885A0:3	story_scene	module_candidate_manual	manual_reviewed_current_assembly
0x0040BAA0	sub_40BAA0	ida_export_catalog	game	story_scene	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0040B7F0:3;0x00427920:2;0x00469D20:1	0x00489EB0:1	story_scene	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040BB20	sub_40BB20	ida_export_catalog	game	story_scene	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0040AF70:1;0x00427920:1;0x00469D20:3		story_scene	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040BB50	sub_40BB50	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x004040B0:1;0x00406580:1;0x00406770:1;0x00406960:1;0x004120B0:1;0x0042E280:1		world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040C020	sub_40C020	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0040C100:1;0x00427300:1;0x00427920:1		world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040C060	sub_40C060	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00405500:1;0x00406390:1;0x00406580:1;0x00406770:1;0x00427920:2;0x0042DAF0:2		world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040C0D0	sub_40C0D0	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00405500:4;0x0040AFF0:1;0x0040D790:1;0x00415EE0:1;0x00427920:44;0x0042E740:1	0x0040C100:1	world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040C100	sub_40C100	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review	0x0040C0D0:1;0x00413CA0:1	0x0040C020:1	world_map	module_candidate_manual	manual_reviewed_current_assembly
0x0040C130	sub_40C130	ida_export_catalog	game	world_map	confirmed_boundary	address_cluster:world_load_cluster;assembly_direct_call_graph:100_sites;manual_a2_cross_module_boundary_review	0x004070A0:1;0x0040F160:1;0x0042E790:1	0x0040CF10:6;0x0040CF40:1;0x0040D060:1;0x0040D0C0:1;0x0040D200:1;0x0040D610:1;0x0040D9E0:1;0x0040DBC0:1;0x0040DC00:1;0x0040DC50:1;0x0040DC80:9;0x0040DCB0:12;0x0040DD20:1;0x0040DD30:1;0x0040DD40:2;0x0040EBF0:1;0x0040ED60:7;0x0040EFD0:1;0x0040F280:1;0x0040F3B0:1;0x0040F500:1;0x0040F540:1;0x0040F570:1;0x0040F5A0:1;0x0040F5E0:1;0x0040F630:1;0x0040F670:1;0x0040F690:1;0x00411490:1;0x004118B0:1;0x00411F90:1;0x004238B0:1;0x00425BE0:1;0x00431960:1;0x00433010:1;0x00439070:6;0x0044A240:9;0x00485330:9;0x00485740:1;0x00487C10:1;0x004885A0:5	world_map	cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040CDD0	sub_40CDD0	ida_export_catalog	game	audio_video	confirmed_boundary	manual_critical_abi_seed;manual_top_level_seed;manual_a2_cross_module_boundary_review	0x0040A570:1	0x0040EB60:1;0x004856C0:1;0x00485830:1;0x00485850:1;0x004858D0:1	audio_video	critical_abi;top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040CF10	sub_40CF10	ida_export_catalog	game	audio_video	confirmed_boundary	manual_critical_abi_seed;manual_top_level_seed;manual_a2_cross_module_boundary_review	0x00409EC0:1;0x0040A570:3;0x0040AB50:1;0x0040C130:6	0x00485180:1;0x004854B0:1;0x00486080:1;0x00486900:1	audio_video	critical_abi;top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040CF40	sub_40CF40	ida_export_catalog	game	audio_video	confirmed_boundary	address_cluster:frame_audio_cluster;assembly_direct_call_graph:5_sites;manual_a2_cross_module_boundary_review	0x0040C130:1	0x0044A240:1;0x00485830:1;0x00485880:1;0x00485910:1	audio_video	cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040D060	sub_40D060	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review	0x0040C130:1		world_map	module_candidate_manual	manual_reviewed_current_assembly
0x0040D0C0	sub_40D0C0	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0040C130:1;0x004120B0:2;0x0042DAF0:3;0x0042E280:1		world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040D160	sub_40D160	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00427920:1		world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040D200	sub_40D200	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x004070A0:1;0x0040C130:1	0x0040D3C0:1;0x0040D460:1;0x0044A240:1	world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040D3C0	sub_40D3C0	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review	0x0040D200:1	0x0040DC50:1;0x0044A240:1	world_map	module_candidate_manual	manual_reviewed_current_assembly
0x0040D460	sub_40D460	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x004070A0:1;0x0040D200:1;0x0040D610:1;0x0040D790:1;0x00427920:12;0x00448360:2	0x0044A240:1	world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040D560	sub_40D560	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00427920:2;0x00446700:1;0x00447100:1;0x00448360:1	0x0044A240:1	world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040D610	sub_40D610	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0040C130:1;0x00427920:1	0x0040AE20:1;0x0040D460:1;0x0040DD40:2;0x00411530:1	world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040D790	sub_40D790	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00427920:1	0x0040AE20:1;0x0040AEC0:1;0x0040C0D0:1;0x0040D460:1;0x0040DD40:1;0x00411530:1;0x0044A240:2;0x00489EB0:2	world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040D9E0	sub_40D9E0	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review	0x0040C130:1	0x00487C10:1	world_map	module_candidate_manual	manual_reviewed_current_assembly
0x0040DA60	sub_40DA60	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review	0x00402F80:1	0x00439070:2	world_map	module_candidate_manual	manual_reviewed_current_assembly
0x0040DB40	sub_40DB40	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00402F80:4;0x0045F2A0:2		world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040DB60	sub_40DB60	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00427300:1;0x0045FC60:1		world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040DBC0	sub_40DBC0	ida_export_catalog	game	world_map	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x00402F80:1;0x0040A570:1;0x0040C130:1;0x004251B0:1;0x00427300:1;0x0045F2A0:1	0x004885A0:1	world_map	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040DC00	sub_40DC00	ida_export_catalog	game	asset_runtime	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00406D30:1;0x00409B80:1;0x0040C130:1;0x0040E0B0:15;0x0040ED60:2;0x0040F3B0:1;0x00425BE0:1;0x00427920:4;0x00439DE0:18;0x00439FD0:4;0x00445430:1;0x00448360:1;0x0044DAA0:9;0x00451B10:1;0x00469D20:1		asset_runtime	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040DC30	sub_40DC30	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review	0x00402F80:1;0x00413FE0:1;0x00427300:1		world_map	module_candidate_manual	manual_reviewed_current_assembly
0x0040DC50	sub_40DC50	ida_export_catalog	game	story_scene	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x00402F80:7;0x00405500:1;0x00406960:2;0x00406F70:1;0x004070A0:6;0x00408D70:1;0x0040A0D0:5;0x0040A570:3;0x0040C130:1;0x0040D3C0:1;0x0040ED60:1;0x004118B0:1;0x00412930:11;0x00412BE0:2;0x00412D30:2;0x00413220:2;0x00413370:2;0x00413910:2;0x00413FE0:2;0x004153D0:1;0x00415B70:1;0x004161C0:1;0x004163C0:1;0x00416590:1;0x004167B0:1;0x00416B30:1;0x00424440:1;0x00427300:2;0x00427920:2;0x0042DAF0:1;0x004308C0:3;0x00439DE0:1;0x0043A380:1;0x0043A610:4;0x0043A880:4;0x0043B480:2;0x0043BE90:1;0x0043DA30:1;0x0043DDF0:1;0x0043DFA0:1;0x0043E080:1;0x0043E250:1;0x0043E310:1;0x0043E3D0:3;0x0043E800:4;0x004407F0:1;0x00442F40:5;0x00443BD0:7;0x00444F60:2;0x00444FC0:1;0x004450E0:2;0x00445210:1;0x004452B0:2;0x00445360:1;0x00445430:4;0x004455E0:1;0x00446700:7;0x00448020:1;0x00449050:1;0x004490C0:2;0x0044A050:1;0x0044AF30:1;0x0044B010:1;0x0044BDA0:1;0x0044C160:2;0x0044EA60:4;0x0044FA40:1;0x0044FAF0:1;0x0044FD30:1;0x00451B10:6;0x00453200:1;0x004539B0:1;0x00468C80:1;0x00469D20:1;0x004856C0:1		story_scene	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040DC80	sub_40DC80	ida_export_catalog	game	story_scene	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x00402F80:1;0x004050E0:1;0x00406F70:1;0x004070A0:8;0x0040A0D0:1;0x0040A570:3;0x0040C130:9;0x0040DCE0:1;0x0040E0B0:6;0x00425040:1;0x00427920:5;0x00430B60:3;0x00448840:1;0x00448CA0:1;0x00448EE0:1;0x0044B070:1;0x0044BA20:1;0x0044D920:1;0x00469D20:1		story_scene	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040DCB0	sub_40DCB0	ida_export_catalog	game	story_scene	confirmed_boundary	manual_top_level_seed;manual_a2_cross_module_boundary_review	0x00402F80:1;0x004050E0:1;0x00406F70:1;0x004070A0:9;0x0040A0D0:1;0x0040A570:8;0x0040C130:12;0x0040DCE0:1;0x0040E0B0:32;0x0040ED60:1;0x00425040:1;0x00427920:7;0x00448840:1;0x00448DA0:1;0x004490C0:2;0x0044B070:1;0x0044BBD0:1;0x0044C160:1;0x0044D920:1;0x004539B0:2;0x00469D20:1		story_scene	top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040DCE0	sub_40DCE0	ida_export_catalog	game	story_scene	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00402F80:1	0x0040DC80:1;0x0040DCB0:1	story_scene	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040DD10	sub_40DD10	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review	0x00402F80:1;0x0040E0B0:1		world_map	module_candidate_manual	manual_reviewed_current_assembly
0x0040DD20	sub_40DD20	ida_export_catalog	game	input_time_rng	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0040AB50:1;0x0040C130:1;0x004154A0:1;0x00424B90:1;0x00427920:2		input_time_rng	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040DD30	sub_40DD30	ida_export_catalog	game	input_time_rng	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00402F80:1;0x0040AB50:1;0x0040C130:1;0x00427920:2;0x0044C160:1		input_time_rng	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040DD40	sub_40DD40	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00405500:1;0x00406580:1;0x00406960:1;0x0040C130:2;0x0040D610:2;0x0040D790:1;0x00425B50:1;0x00427920:4;0x0042D920:1		world_map	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040DD60	sub_40DD60	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review	0x0040E0B0:4		world_map	module_candidate_manual	manual_reviewed_current_assembly
0x0040DE50	sub_40DE50	ida_export_catalog	game	rendering	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0042ED40:1	0x004238B0:4	rendering	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040E030	sub_40E030	ida_export_catalog	game	world_map	confirmed_boundary	manual_module_assembly_review	0x00402F80:2;0x00427300:2	0x00411E20:1;0x00411F00:1	world_map	module_candidate_manual	manual_reviewed_current_assembly
0x0040E080	sub_40E080	ida_export_catalog	game	rendering	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x004070A0:1		rendering	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040E0B0	sub_40E0B0	ida_export_catalog	game	world_map	confirmed_boundary	address_cluster:world_role_render_coordination_cluster;assembly_direct_call_graph:105_sites;manual_a2_cross_module_boundary_review	0x0040F160:1;0x00424B90:1	0x0040DC00:15;0x0040DC80:6;0x0040DCB0:32;0x0040DD10:1;0x0040DD60:4;0x004321E0:3;0x00433080:1;0x0044A240:4;0x0044D2D0:9;0x0044D5D0:6;0x00451A20:1;0x00487C10:1;0x004885A0:20	world_map	cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040EB60	sub_40EB60	ida_export_catalog	game	audio_video	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0040CDD0:1;0x00448700:1	0x0044A240:1	audio_video	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040EBF0	sub_40EBF0	ida_export_catalog	game	asset_runtime	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00408E70:3;0x0040C130:1;0x0040ED60:2;0x004149B0:1;0x0043A610:3;0x0043A880:1;0x0043AE40:4;0x0043C820:1;0x0043E800:5;0x0043FA70:2;0x00441680:4;0x004425C0:1;0x004442B0:1;0x00447100:5;0x004490C0:10;0x0044A280:3;0x0044C160:6;0x0044D070:1;0x0044EA60:10	0x004170E0:1;0x004315D0:1;0x004321E0:1;0x0044A240:1	asset_runtime	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040EC80	sub_40EC80	ida_export_catalog	game	asset_runtime	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x00408E70:5	0x004170E0:1;0x004315D0:1	asset_runtime	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040ECC0	sub_40ECC0	ida_export_catalog	game	asset_runtime	confirmed_boundary	manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0043AAA0:1	0x004170E0:1;0x004315D0:1;0x004321E0:1;0x0044A240:1	asset_runtime	module_candidate_manual;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040ED60	sub_40ED60	ida_export_catalog	game	world_map	confirmed_boundary	address_cluster:world_role_render_coordination_cluster;assembly_direct_call_graph:28_sites;manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0040C130:7;0x00425BE0:7;0x00426DF0:1	0x0040DC00:2;0x0040DC50:1;0x0040DCB0:1;0x0040EBF0:2;0x00416F10:1;0x00416F60:1;0x004239D0:1;0x00437DF0:1;0x00439070:1;0x00485330:2	world_map	cross_module_boundary_a2	manual_reviewed_current_assembly
0x0040EFD0	sub_40EFD0	ida_export_catalog	game	world_map	confirmed_boundary	address_cluster:world_role_render_coordination_cluster;assembly_direct_call_graph:2_sites;manual_module_assembly_review;manual_a2_cross_module_boundary_review	0x0040C130:1;0x00447100:1		world_map	cross_module_boundary_a2	manual_reviewed_current_assembly
